codepoint,values,subnormal
0xf933,0x1.cp-436, 
0xf934,0x1p-435, 
0xf935,0x1.4p-435, 
0xf936,0x1.8p-435, 
0xf937,0x1.cp-435, 
0xf938,0x1p-434, 
0xf939,0x1.4p-434, 
0xf93a,0x1.8p-434, 
0xf93b,0x1.cp-434, 
0xf93c,0x1p-433, 
0xf93d,0x1.4p-433, 
0xf93e,0x1.8p-433, 
0xf93f,0x1.cp-433, 
0xf940,0x1p-432, 
0xf941,0x1.4p-432, 
0xf942,0x1.8p-432, 
0xf943,0x1.cp-432, 
0xf944,0x1p-431, 
0xf945,0x1.4p-431, 
0xf946,0x1.8p-431, 
0xf947,0x1.cp-431, 
0xf948,0x1p-430, 
0xf949,0x1.4p-430, 
0xf94a,0x1.8p-430, 
0xf94b,0x1.cp-430, 
0xf94c,0x1p-429, 
0xf94d,0x1.4p-429, 
0xf94e,0x1.8p-429, 
0xf94f,0x1.cp-429, 
0xf950,0x1p-428, 
0xf951,0x1.4p-428, 
0xf952,0x1.8p-428, 
0xf953,0x1.cp-428, 
0xf954,0x1p-427, 
0xf955,0x1.4p-427, 
0xf956,0x1.8p-427, 
0xf957,0x1.cp-427, 
0xf958,0x1p-426, 
0xf959,0x1.4p-426, 
0xf95a,0x1.8p-426, 
0xf95b,0x1.cp-426, 
0xf95c,0x1p-425, 
0xf95d,0x1.4p-425, 
0xf95e,0x1.8p-425, 
0xf95f,0x1.cp-425, 
0xf960,0x1p-424, 
0xf961,0x1.4p-424, 
0xf962,0x1.8p-424, 
0xf963,0x1.cp-424, 
0xf964,0x1p-423, 
0xf965,0x1.4p-423, 
0xf966,0x1.8p-423, 
0xf967,0x1.cp-423, 
0xf968,0x1p-422, 
0xf969,0x1.4p-422, 
0xf96a,0x1.8p-422, 
0xf96b,0x1.cp-422, 
0xf96c,0x1p-421, 
0xf96d,0x1.4p-421, 
0xf96e,0x1.8p-421, 
0xf96f,0x1.cp-421, 
0xf970,0x1p-420, 
0xf971,0x1.4p-420, 
0xf972,0x1.8p-420, 
0xf973,0x1.cp-420, 
0xf974,0x1p-419, 
0xf975,0x1.4p-419, 
0xf976,0x1.8p-419, 
0xf977,0x1.cp-419, 
0xf978,0x1p-418, 
0xf979,0x1.4p-418, 
0xf97a,0x1.8p-418, 
0xf97b,0x1.cp-418, 
0xf97c,0x1p-417, 
0xf97d,0x1.4p-417, 
0xf97e,0x1.8p-417, 
0xf97f,0x1.cp-417, 
0xf980,0x1p-416, 
0xf981,0x1.4p-416, 
0xf982,0x1.8p-416, 
0xf983,0x1.cp-416, 
0xf984,0x1p-415, 
0xf985,0x1.4p-415, 
0xf986,0x1.8p-415, 
0xf987,0x1.cp-415, 
0xf988,0x1p-414, 
0xf989,0x1.4p-414, 
0xf98a,0x1.8p-414, 
0xf98b,0x1.cp-414, 
0xf98c,0x1p-413, 
0xf98d,0x1.4p-413, 
0xf98e,0x1.8p-413, 
0xf98f,0x1.cp-413, 
0xf990,0x1p-412, 
0xf991,0x1.4p-412, 
0xf992,0x1.8p-412, 
0xf993,0x1.cp-412, 
0xf994,0x1p-411, 
0xf995,0x1.4p-411, 
0xf996,0x1.8p-411, 
0xf997,0x1.cp-411, 
0xf998,0x1p-410, 
0xf999,0x1.4p-410, 
0xf99a,0x1.8p-410, 
0xf99b,0x1.cp-410, 
0xf99c,0x1p-409, 
0xf99d,0x1.4p-409, 
0xf99e,0x1.8p-409, 
0xf99f,0x1.cp-409, 
0xf9a0,0x1p-408, 
0xf9a1,0x1.4p-408, 
0xf9a2,0x1.8p-408, 
0xf9a3,0x1.cp-408, 
0xf9a4,0x1p-407, 
0xf9a5,0x1.4p-407, 
0xf9a6,0x1.8p-407, 
0xf9a7,0x1.cp-407, 
0xf9a8,0x1p-406, 
0xf9a9,0x1.4p-406, 
0xf9aa,0x1.8p-406, 
0xf9ab,0x1.cp-406, 
0xf9ac,0x1p-405, 
0xf9ad,0x1.4p-405, 
0xf9ae,0x1.8p-405, 
0xf9af,0x1.cp-405, 
0xf9b0,0x1p-404, 
0xf9b1,0x1.4p-404, 
0xf9b2,0x1.8p-404, 
0xf9b3,0x1.cp-404, 
0xf9b4,0x1p-403, 
0xf9b5,0x1.4p-403, 
0xf9b6,0x1.8p-403, 
0xf9b7,0x1.cp-403, 
0xf9b8,0x1p-402, 
0xf9b9,0x1.4p-402, 
0xf9ba,0x1.8p-402, 
0xf9bb,0x1.cp-402, 
0xf9bc,0x1p-401, 
0xf9bd,0x1.4p-401, 
0xf9be,0x1.8p-401, 
0xf9bf,0x1.cp-401, 
0xf9c0,0x1p-400, 
0xf9c1,0x1.4p-400, 
0xf9c2,0x1.8p-400, 
0xf9c3,0x1.cp-400, 
0xf9c4,0x1p-399, 
0xf9c5,0x1.4p-399, 
0xf9c6,0x1.8p-399, 
0xf9c7,0x1.cp-399, 
0xf9c8,0x1p-398, 
0xf9c9,0x1.4p-398, 
0xf9ca,0x1.8p-398, 
0xf9cb,0x1.cp-398, 
0xf9cc,0x1p-397, 
0xf9cd,0x1.4p-397, 
0xf9ce,0x1.8p-397, 
0xf9cf,0x1.cp-397, 
0xf9d0,0x1p-396, 
0xf9d1,0x1.4p-396, 
0xf9d2,0x1.8p-396, 
0xf9d3,0x1.cp-396, 
0xf9d4,0x1p-395, 
0xf9d5,0x1.4p-395, 
0xf9d6,0x1.8p-395, 
0xf9d7,0x1.cp-395, 
0xf9d8,0x1p-394, 
0xf9d9,0x1.4p-394, 
0xf9da,0x1.8p-394, 
0xf9db,0x1.cp-394, 
0xf9dc,0x1p-393, 
0xf9dd,0x1.4p-393, 
0xf9de,0x1.8p-393, 
0xf9df,0x1.cp-393, 
0xf9e0,0x1p-392, 
0xf9e1,0x1.4p-392, 
0xf9e2,0x1.8p-392, 
0xf9e3,0x1.cp-392, 
0xf9e4,0x1p-391, 
0xf9e5,0x1.4p-391, 
0xf9e6,0x1.8p-391, 
0xf9e7,0x1.cp-391, 
0xf9e8,0x1p-390, 
0xf9e9,0x1.4p-390, 
0xf9ea,0x1.8p-390, 
0xf9eb,0x1.cp-390, 
0xf9ec,0x1p-389, 
0xf9ed,0x1.4p-389, 
0xf9ee,0x1.8p-389, 
0xf9ef,0x1.cp-389, 
0xf9f0,0x1p-388, 
0xf9f1,0x1.4p-388, 
0xf9f2,0x1.8p-388, 
0xf9f3,0x1.cp-388, 
0xf9f4,0x1p-387, 
0xf9f5,0x1.4p-387, 
0xf9f6,0x1.8p-387, 
0xf9f7,0x1.cp-387, 
0xf9f8,0x1p-386, 
0xf9f9,0x1.4p-386, 
0xf9fa,0x1.8p-386, 
0xf9fb,0x1.cp-386, 
0xf9fc,0x1p-385, 
0xf9fd,0x1.4p-385, 
0xf9fe,0x1.8p-385, 
0xf9ff,0x1.cp-385, 
0xfa00,0x1p-384, 
0xfa01,0x1.4p-384, 
0xfa02,0x1.8p-384, 
0xfa03,0x1.cp-384, 
0xfa04,0x1p-383, 
0xfa05,0x1.4p-383, 
0xfa06,0x1.8p-383, 
0xfa07,0x1.cp-383, 
0xfa08,0x1p-382, 
0xfa09,0x1.4p-382, 
0xfa0a,0x1.8p-382, 
0xfa0b,0x1.cp-382, 
0xfa0c,0x1p-381, 
0xfa0d,0x1.4p-381, 
0xfa0e,0x1.8p-381, 
0xfa0f,0x1.cp-381, 
0xfa10,0x1p-380, 
0xfa11,0x1.4p-380, 
0xfa12,0x1.8p-380, 
0xfa13,0x1.cp-380, 
0xfa14,0x1p-379, 
0xfa15,0x1.4p-379, 
0xfa16,0x1.8p-379, 
0xfa17,0x1.cp-379, 
0xfa18,0x1p-378, 
0xfa19,0x1.4p-378, 
0xfa1a,0x1.8p-378, 
0xfa1b,0x1.cp-378, 
0xfa1c,0x1p-377, 
0xfa1d,0x1.4p-377, 
0xfa1e,0x1.8p-377, 
0xfa1f,0x1.cp-377, 
0xfa20,0x1p-376, 
0xfa21,0x1.4p-376, 
0xfa22,0x1.8p-376, 
0xfa23,0x1.cp-376, 
0xfa24,0x1p-375, 
0xfa25,0x1.4p-375, 
0xfa26,0x1.8p-375, 
0xfa27,0x1.cp-375, 
0xfa28,0x1p-374, 
0xfa29,0x1.4p-374, 
0xfa2a,0x1.8p-374, 
0xfa2b,0x1.cp-374, 
0xfa2c,0x1p-373, 
0xfa2d,0x1.4p-373, 
0xfa2e,0x1.8p-373, 
0xfa2f,0x1.cp-373, 
0xfa30,0x1p-372, 
0xfa31,0x1.4p-372, 
0xfa32,0x1.8p-372, 
0xfa33,0x1.cp-372, 
0xfa34,0x1p-371, 
0xfa35,0x1.4p-371, 
0xfa36,0x1.8p-371, 
0xfa37,0x1.cp-371, 
0xfa38,0x1p-370, 
0xfa39,0x1.4p-370, 
0xfa3a,0x1.8p-370, 
0xfa3b,0x1.cp-370, 
0xfa3c,0x1p-369, 
0xfa3d,0x1.4p-369, 
0xfa3e,0x1.8p-369, 
0xfa3f,0x1.cp-369, 
0xfa40,0x1p-368, 
0xfa41,0x1.4p-368, 
0xfa42,0x1.8p-368, 
0xfa43,0x1.cp-368, 
0xfa44,0x1p-367, 
0xfa45,0x1.4p-367, 
0xfa46,0x1.8p-367, 
0xfa47,0x1.cp-367, 
0xfa48,0x1p-366, 
0xfa49,0x1.4p-366, 
0xfa4a,0x1.8p-366, 
0xfa4b,0x1.cp-366, 
0xfa4c,0x1p-365, 
0xfa4d,0x1.4p-365, 
0xfa4e,0x1.8p-365, 
0xfa4f,0x1.cp-365, 
0xfa50,0x1p-364, 
0xfa51,0x1.4p-364, 
0xfa52,0x1.8p-364, 
0xfa53,0x1.cp-364, 
0xfa54,0x1p-363, 
0xfa55,0x1.4p-363, 
0xfa56,0x1.8p-363, 
0xfa57,0x1.cp-363, 
0xfa58,0x1p-362, 
0xfa59,0x1.4p-362, 
0xfa5a,0x1.8p-362, 
0xfa5b,0x1.cp-362, 
0xfa5c,0x1p-361, 
0xfa5d,0x1.4p-361, 
0xfa5e,0x1.8p-361, 
0xfa5f,0x1.cp-361, 
0xfa60,0x1p-360, 
0xfa61,0x1.4p-360, 
0xfa62,0x1.8p-360, 
0xfa63,0x1.cp-360, 
0xfa64,0x1p-359, 
0xfa65,0x1.4p-359, 
0xfa66,0x1.8p-359, 
0xfa67,0x1.cp-359, 
0xfa68,0x1p-358, 
0xfa69,0x1.4p-358, 
0xfa6a,0x1.8p-358, 
0xfa6b,0x1.cp-358, 
0xfa6c,0x1p-357, 
0xfa6d,0x1.4p-357, 
0xfa6e,0x1.8p-357, 
0xfa6f,0x1.cp-357, 
0xfa70,0x1p-356, 
0xfa71,0x1.4p-356, 
0xfa72,0x1.8p-356, 
0xfa73,0x1.cp-356, 
0xfa74,0x1p-355, 
0xfa75,0x1.4p-355, 
0xfa76,0x1.8p-355, 
0xfa77,0x1.cp-355, 
0xfa78,0x1p-354, 
0xfa79,0x1.4p-354, 
0xfa7a,0x1.8p-354, 
0xfa7b,0x1.cp-354, 
0xfa7c,0x1p-353, 
0xfa7d,0x1.4p-353, 
0xfa7e,0x1.8p-353, 
0xfa7f,0x1.cp-353, 
0xfa80,0x1p-352, 
0xfa81,0x1.4p-352, 
0xfa82,0x1.8p-352, 
0xfa83,0x1.cp-352, 
0xfa84,0x1p-351, 
0xfa85,0x1.4p-351, 
0xfa86,0x1.8p-351, 
0xfa87,0x1.cp-351, 
0xfa88,0x1p-350, 
0xfa89,0x1.4p-350, 
0xfa8a,0x1.8p-350, 
0xfa8b,0x1.cp-350, 
0xfa8c,0x1p-349, 
0xfa8d,0x1.4p-349, 
0xfa8e,0x1.8p-349, 
0xfa8f,0x1.cp-349, 
0xfa90,0x1p-348, 
0xfa91,0x1.4p-348, 
0xfa92,0x1.8p-348, 
0xfa93,0x1.cp-348, 
0xfa94,0x1p-347, 
0xfa95,0x1.4p-347, 
0xfa96,0x1.8p-347, 
0xfa97,0x1.cp-347, 
0xfa98,0x1p-346, 
0xfa99,0x1.4p-346, 
0xfa9a,0x1.8p-346, 
0xfa9b,0x1.cp-346, 
0xfa9c,0x1p-345, 
0xfa9d,0x1.4p-345, 
0xfa9e,0x1.8p-345, 
0xfa9f,0x1.cp-345, 
0xfaa0,0x1p-344, 
0xfaa1,0x1.4p-344, 
0xfaa2,0x1.8p-344, 
0xfaa3,0x1.cp-344, 
0xfaa4,0x1p-343, 
0xfaa5,0x1.4p-343, 
0xfaa6,0x1.8p-343, 
0xfaa7,0x1.cp-343, 
0xfaa8,0x1p-342, 
0xfaa9,0x1.4p-342, 
0xfaaa,0x1.8p-342, 
0xfaab,0x1.cp-342, 
0xfaac,0x1p-341, 
0xfaad,0x1.4p-341, 
0xfaae,0x1.8p-341, 
0xfaaf,0x1.cp-341, 
0xfab0,0x1p-340, 
0xfab1,0x1.4p-340, 
0xfab2,0x1.8p-340, 
0xfab3,0x1.cp-340, 
0xfab4,0x1p-339, 
0xfab5,0x1.4p-339, 
0xfab6,0x1.8p-339, 
0xfab7,0x1.cp-339, 
0xfab8,0x1p-338, 
0xfab9,0x1.4p-338, 
0xfaba,0x1.8p-338, 
0xfabb,0x1.cp-338, 
0xfabc,0x1p-337, 
0xfabd,0x1.4p-337, 
0xfabe,0x1.8p-337, 
0xfabf,0x1.cp-337, 
0xfac0,0x1p-336, 
0xfac1,0x1.4p-336, 
0xfac2,0x1.8p-336, 
0xfac3,0x1.cp-336, 
0xfac4,0x1p-335, 
0xfac5,0x1.4p-335, 
0xfac6,0x1.8p-335, 
0xfac7,0x1.cp-335, 
0xfac8,0x1p-334, 
0xfac9,0x1.4p-334, 
0xfaca,0x1.8p-334, 
0xfacb,0x1.cp-334, 
0xfacc,0x1p-333, 
0xfacd,0x1.4p-333, 
0xface,0x1.8p-333, 
0xfacf,0x1.cp-333, 
0xfad0,0x1p-332, 
0xfad1,0x1.4p-332, 
0xfad2,0x1.8p-332, 
0xfad3,0x1.cp-332, 
0xfad4,0x1p-331, 
0xfad5,0x1.4p-331, 
0xfad6,0x1.8p-331, 
0xfad7,0x1.cp-331, 
0xfad8,0x1p-330, 
0xfad9,0x1.4p-330, 
0xfada,0x1.8p-330, 
0xfadb,0x1.cp-330, 
0xfadc,0x1p-329, 
0xfadd,0x1.4p-329, 
0xfade,0x1.8p-329, 
0xfadf,0x1.cp-329, 
0xfae0,0x1p-328, 
0xfae1,0x1.4p-328, 
0xfae2,0x1.8p-328, 
0xfae3,0x1.cp-328, 
0xfae4,0x1p-327, 
0xfae5,0x1.4p-327, 
0xfae6,0x1.8p-327, 
0xfae7,0x1.cp-327, 
0xfae8,0x1p-326, 
0xfae9,0x1.4p-326, 
0xfaea,0x1.8p-326, 
0xfaeb,0x1.cp-326, 
0xfaec,0x1p-325, 
0xfaed,0x1.4p-325, 
0xfaee,0x1.8p-325, 
0xfaef,0x1.cp-325, 
0xfaf0,0x1p-324, 
0xfaf1,0x1.4p-324, 
0xfaf2,0x1.8p-324, 
0xfaf3,0x1.cp-324, 
0xfaf4,0x1p-323, 
0xfaf5,0x1.4p-323, 
0xfaf6,0x1.8p-323, 
0xfaf7,0x1.cp-323, 
0xfaf8,0x1p-322, 
0xfaf9,0x1.4p-322, 
0xfafa,0x1.8p-322, 
0xfafb,0x1.cp-322, 
0xfafc,0x1p-321, 
0xfafd,0x1.4p-321, 
0xfafe,0x1.8p-321, 
0xfaff,0x1.cp-321, 
0xfb00,0x1p-320, 
0xfb01,0x1.4p-320, 
0xfb02,0x1.8p-320, 
0xfb03,0x1.cp-320, 
0xfb04,0x1p-319, 
0xfb05,0x1.4p-319, 
0xfb06,0x1.8p-319, 
0xfb07,0x1.cp-319, 
0xfb08,0x1p-318, 
0xfb09,0x1.4p-318, 
0xfb0a,0x1.8p-318, 
0xfb0b,0x1.cp-318, 
0xfb0c,0x1p-317, 
0xfb0d,0x1.4p-317, 
0xfb0e,0x1.8p-317, 
0xfb0f,0x1.cp-317, 
0xfb10,0x1p-316, 
0xfb11,0x1.4p-316, 
0xfb12,0x1.8p-316, 
0xfb13,0x1.cp-316, 
0xfb14,0x1p-315, 
0xfb15,0x1.4p-315, 
0xfb16,0x1.8p-315, 
0xfb17,0x1.cp-315, 
0xfb18,0x1p-314, 
0xfb19,0x1.4p-314, 
0xfb1a,0x1.8p-314, 
0xfb1b,0x1.cp-314, 
0xfb1c,0x1p-313, 
0xfb1d,0x1.4p-313, 
0xfb1e,0x1.8p-313, 
0xfb1f,0x1.cp-313, 
0xfb20,0x1p-312, 
0xfb21,0x1.4p-312, 
0xfb22,0x1.8p-312, 
0xfb23,0x1.cp-312, 
0xfb24,0x1p-311, 
0xfb25,0x1.4p-311, 
0xfb26,0x1.8p-311, 
0xfb27,0x1.cp-311, 
0xfb28,0x1p-310, 
0xfb29,0x1.4p-310, 
0xfb2a,0x1.8p-310, 
0xfb2b,0x1.cp-310, 
0xfb2c,0x1p-309, 
0xfb2d,0x1.4p-309, 
0xfb2e,0x1.8p-309, 
0xfb2f,0x1.cp-309, 
0xfb30,0x1p-308, 
0xfb31,0x1.4p-308, 
0xfb32,0x1.8p-308, 
0xfb33,0x1.cp-308, 
0xfb34,0x1p-307, 
0xfb35,0x1.4p-307, 
0xfb36,0x1.8p-307, 
0xfb37,0x1.cp-307, 
0xfb38,0x1p-306, 
0xfb39,0x1.4p-306, 
0xfb3a,0x1.8p-306, 
0xfb3b,0x1.cp-306, 
0xfb3c,0x1p-305, 
0xfb3d,0x1.4p-305, 
0xfb3e,0x1.8p-305, 
0xfb3f,0x1.cp-305, 
0xfb40,0x1p-304, 
0xfb41,0x1.4p-304, 
0xfb42,0x1.8p-304, 
0xfb43,0x1.cp-304, 
0xfb44,0x1p-303, 
0xfb45,0x1.4p-303, 
0xfb46,0x1.8p-303, 
0xfb47,0x1.cp-303, 
0xfb48,0x1p-302, 
0xfb49,0x1.4p-302, 
0xfb4a,0x1.8p-302, 
0xfb4b,0x1.cp-302, 
0xfb4c,0x1p-301, 
0xfb4d,0x1.4p-301, 
0xfb4e,0x1.8p-301, 
0xfb4f,0x1.cp-301, 
0xfb50,0x1p-300, 
0xfb51,0x1.4p-300, 
0xfb52,0x1.8p-300, 
0xfb53,0x1.cp-300, 
0xfb54,0x1p-299, 
0xfb55,0x1.4p-299, 
0xfb56,0x1.8p-299, 
0xfb57,0x1.cp-299, 
0xfb58,0x1p-298, 
0xfb59,0x1.4p-298, 
0xfb5a,0x1.8p-298, 
0xfb5b,0x1.cp-298, 
0xfb5c,0x1p-297, 
0xfb5d,0x1.4p-297, 
0xfb5e,0x1.8p-297, 
0xfb5f,0x1.cp-297, 
0xfb60,0x1p-296, 
0xfb61,0x1.4p-296, 
0xfb62,0x1.8p-296, 
0xfb63,0x1.cp-296, 
0xfb64,0x1p-295, 
0xfb65,0x1.4p-295, 
0xfb66,0x1.8p-295, 
0xfb67,0x1.cp-295, 
0xfb68,0x1p-294, 
0xfb69,0x1.4p-294, 
0xfb6a,0x1.8p-294, 
0xfb6b,0x1.cp-294, 
0xfb6c,0x1p-293, 
0xfb6d,0x1.4p-293, 
0xfb6e,0x1.8p-293, 
0xfb6f,0x1.cp-293, 
0xfb70,0x1p-292, 
0xfb71,0x1.4p-292, 
0xfb72,0x1.8p-292, 
0xfb73,0x1.cp-292, 
0xfb74,0x1p-291, 
0xfb75,0x1.4p-291, 
0xfb76,0x1.8p-291, 
0xfb77,0x1.cp-291, 
0xfb78,0x1p-290, 
0xfb79,0x1.4p-290, 
0xfb7a,0x1.8p-290, 
0xfb7b,0x1.cp-290, 
0xfb7c,0x1p-289, 
0xfb7d,0x1.4p-289, 
0xfb7e,0x1.8p-289, 
0xfb7f,0x1.cp-289, 
0xfb80,0x1p-288, 
0xfb81,0x1.4p-288, 
0xfb82,0x1.8p-288, 
0xfb83,0x1.cp-288, 
0xfb84,0x1p-287, 
0xfb85,0x1.4p-287, 
0xfb86,0x1.8p-287, 
0xfb87,0x1.cp-287, 
0xfb88,0x1p-286, 
0xfb89,0x1.4p-286, 
0xfb8a,0x1.8p-286, 
0xfb8b,0x1.cp-286, 
0xfb8c,0x1p-285, 
0xfb8d,0x1.4p-285, 
0xfb8e,0x1.8p-285, 
0xfb8f,0x1.cp-285, 
0xfb90,0x1p-284, 
0xfb91,0x1.4p-284, 
0xfb92,0x1.8p-284, 
0xfb93,0x1.cp-284, 
0xfb94,0x1p-283, 
0xfb95,0x1.4p-283, 
0xfb96,0x1.8p-283, 
0xfb97,0x1.cp-283, 
0xfb98,0x1p-282, 
0xfb99,0x1.4p-282, 
0xfb9a,0x1.8p-282, 
0xfb9b,0x1.cp-282, 
0xfb9c,0x1p-281, 
0xfb9d,0x1.4p-281, 
0xfb9e,0x1.8p-281, 
0xfb9f,0x1.cp-281, 
0xfba0,0x1p-280, 
0xfba1,0x1.4p-280, 
0xfba2,0x1.8p-280, 
0xfba3,0x1.cp-280, 
0xfba4,0x1p-279, 
0xfba5,0x1.4p-279, 
0xfba6,0x1.8p-279, 
0xfba7,0x1.cp-279, 
0xfba8,0x1p-278, 
0xfba9,0x1.4p-278, 
0xfbaa,0x1.8p-278, 
0xfbab,0x1.cp-278, 
0xfbac,0x1p-277, 
0xfbad,0x1.4p-277, 
0xfbae,0x1.8p-277, 
0xfbaf,0x1.cp-277, 
0xfbb0,0x1p-276, 
0xfbb1,0x1.4p-276, 
0xfbb2,0x1.8p-276, 
0xfbb3,0x1.cp-276, 
0xfbb4,0x1p-275, 
0xfbb5,0x1.4p-275, 
0xfbb6,0x1.8p-275, 
0xfbb7,0x1.cp-275, 
0xfbb8,0x1p-274, 
0xfbb9,0x1.4p-274, 
0xfbba,0x1.8p-274, 
0xfbbb,0x1.cp-274, 
0xfbbc,0x1p-273, 
0xfbbd,0x1.4p-273, 
0xfbbe,0x1.8p-273, 
0xfbbf,0x1.cp-273, 
0xfbc0,0x1p-272, 
0xfbc1,0x1.4p-272, 
0xfbc2,0x1.8p-272, 
0xfbc3,0x1.cp-272, 
0xfbc4,0x1p-271, 
0xfbc5,0x1.4p-271, 
0xfbc6,0x1.8p-271, 
0xfbc7,0x1.cp-271, 
0xfbc8,0x1p-270, 
0xfbc9,0x1.4p-270, 
0xfbca,0x1.8p-270, 
0xfbcb,0x1.cp-270, 
0xfbcc,0x1p-269, 
0xfbcd,0x1.4p-269, 
0xfbce,0x1.8p-269, 
0xfbcf,0x1.cp-269, 
0xfbd0,0x1p-268, 
0xfbd1,0x1.4p-268, 
0xfbd2,0x1.8p-268, 
0xfbd3,0x1.cp-268, 
0xfbd4,0x1p-267, 
0xfbd5,0x1.4p-267, 
0xfbd6,0x1.8p-267, 
0xfbd7,0x1.cp-267, 
0xfbd8,0x1p-266, 
0xfbd9,0x1.4p-266, 
0xfbda,0x1.8p-266, 
0xfbdb,0x1.cp-266, 
0xfbdc,0x1p-265, 
0xfbdd,0x1.4p-265, 
0xfbde,0x1.8p-265, 
0xfbdf,0x1.cp-265, 
0xfbe0,0x1p-264, 
0xfbe1,0x1.4p-264, 
0xfbe2,0x1.8p-264, 
0xfbe3,0x1.cp-264, 
0xfbe4,0x1p-263, 
0xfbe5,0x1.4p-263, 
0xfbe6,0x1.8p-263, 
0xfbe7,0x1.cp-263, 
0xfbe8,0x1p-262, 
0xfbe9,0x1.4p-262, 
0xfbea,0x1.8p-262, 
0xfbeb,0x1.cp-262, 
0xfbec,0x1p-261, 
0xfbed,0x1.4p-261, 
0xfbee,0x1.8p-261, 
0xfbef,0x1.cp-261, 
0xfbf0,0x1p-260, 
0xfbf1,0x1.4p-260, 
0xfbf2,0x1.8p-260, 
0xfbf3,0x1.cp-260, 
0xfbf4,0x1p-259, 
0xfbf5,0x1.4p-259, 
0xfbf6,0x1.8p-259, 
0xfbf7,0x1.cp-259, 
0xfbf8,0x1p-258, 
0xfbf9,0x1.4p-258, 
0xfbfa,0x1.8p-258, 
0xfbfb,0x1.cp-258, 
0xfbfc,0x1p-257, 
0xfbfd,0x1.4p-257, 
0xfbfe,0x1.8p-257, 
0xfbff,0x1.cp-257, 
0xfc00,0x1p-256, 
0xfc01,0x1.4p-256, 
0xfc02,0x1.8p-256, 
0xfc03,0x1.cp-256, 
0xfc04,0x1p-255, 
0xfc05,0x1.4p-255, 
0xfc06,0x1.8p-255, 
0xfc07,0x1.cp-255, 
0xfc08,0x1p-254, 
0xfc09,0x1.4p-254, 
0xfc0a,0x1.8p-254, 
0xfc0b,0x1.cp-254, 
0xfc0c,0x1p-253, 
0xfc0d,0x1.4p-253, 
0xfc0e,0x1.8p-253, 
0xfc0f,0x1.cp-253, 
0xfc10,0x1p-252, 
0xfc11,0x1.4p-252, 
0xfc12,0x1.8p-252, 
0xfc13,0x1.cp-252, 
0xfc14,0x1p-251, 
0xfc15,0x1.4p-251, 
0xfc16,0x1.8p-251, 
0xfc17,0x1.cp-251, 
0xfc18,0x1p-250, 
0xfc19,0x1.4p-250, 
0xfc1a,0x1.8p-250, 
0xfc1b,0x1.cp-250, 
0xfc1c,0x1p-249, 
0xfc1d,0x1.4p-249, 
0xfc1e,0x1.8p-249, 
0xfc1f,0x1.cp-249, 
0xfc20,0x1p-248, 
0xfc21,0x1.4p-248, 
0xfc22,0x1.8p-248, 
0xfc23,0x1.cp-248, 
0xfc24,0x1p-247, 
0xfc25,0x1.4p-247, 
0xfc26,0x1.8p-247, 
0xfc27,0x1.cp-247, 
0xfc28,0x1p-246, 
0xfc29,0x1.4p-246, 
0xfc2a,0x1.8p-246, 
0xfc2b,0x1.cp-246, 
0xfc2c,0x1p-245, 
0xfc2d,0x1.4p-245, 
0xfc2e,0x1.8p-245, 
0xfc2f,0x1.cp-245, 
0xfc30,0x1p-244, 
0xfc31,0x1.4p-244, 
0xfc32,0x1.8p-244, 
0xfc33,0x1.cp-244, 
0xfc34,0x1p-243, 
0xfc35,0x1.4p-243, 
0xfc36,0x1.8p-243, 
0xfc37,0x1.cp-243, 
0xfc38,0x1p-242, 
0xfc39,0x1.4p-242, 
0xfc3a,0x1.8p-242, 
0xfc3b,0x1.cp-242, 
0xfc3c,0x1p-241, 
0xfc3d,0x1.4p-241, 
0xfc3e,0x1.8p-241, 
0xfc3f,0x1.cp-241, 
0xfc40,0x1p-240, 
0xfc41,0x1.4p-240, 
0xfc42,0x1.8p-240, 
0xfc43,0x1.cp-240, 
0xfc44,0x1p-239, 
0xfc45,0x1.4p-239, 
0xfc46,0x1.8p-239, 
0xfc47,0x1.cp-239, 
0xfc48,0x1p-238, 
0xfc49,0x1.4p-238, 
0xfc4a,0x1.8p-238, 
0xfc4b,0x1.cp-238, 
0xfc4c,0x1p-237, 
0xfc4d,0x1.4p-237, 
0xfc4e,0x1.8p-237, 
0xfc4f,0x1.cp-237, 
0xfc50,0x1p-236, 
0xfc51,0x1.4p-236, 
0xfc52,0x1.8p-236, 
0xfc53,0x1.cp-236, 
0xfc54,0x1p-235, 
0xfc55,0x1.4p-235, 
0xfc56,0x1.8p-235, 
0xfc57,0x1.cp-235, 
0xfc58,0x1p-234, 
0xfc59,0x1.4p-234, 
0xfc5a,0x1.8p-234, 
0xfc5b,0x1.cp-234, 
0xfc5c,0x1p-233, 
0xfc5d,0x1.4p-233, 
0xfc5e,0x1.8p-233, 
0xfc5f,0x1.cp-233, 
0xfc60,0x1p-232, 
0xfc61,0x1.4p-232, 
0xfc62,0x1.8p-232, 
0xfc63,0x1.cp-232, 
0xfc64,0x1p-231, 
0xfc65,0x1.4p-231, 
0xfc66,0x1.8p-231, 
0xfc67,0x1.cp-231, 
0xfc68,0x1p-230, 
0xfc69,0x1.4p-230, 
0xfc6a,0x1.8p-230, 
0xfc6b,0x1.cp-230, 
0xfc6c,0x1p-229, 
0xfc6d,0x1.4p-229, 
0xfc6e,0x1.8p-229, 
0xfc6f,0x1.cp-229, 
0xfc70,0x1p-228, 
0xfc71,0x1.4p-228, 
