codepoint,values,subnormal
0xd787,0x0.d787p+0,*
0xd788,0x0.d788p+0,*
0xd789,0x0.d789p+0,*
0xd78a,0x0.d78ap+0,*
0xd78b,0x0.d78bp+0,*
0xd78c,0x0.d78cp+0,*
0xd78d,0x0.d78dp+0,*
0xd78e,0x0.d78ep+0,*
0xd78f,0x0.d78fp+0,*
0xd790,0x0.d79p+0,*
0xd791,0x0.d791p+0,*
0xd792,0x0.d792p+0,*
0xd793,0x0.d793p+0,*
0xd794,0x0.d794p+0,*
0xd795,0x0.d795p+0,*
0xd796,0x0.d796p+0,*
0xd797,0x0.d797p+0,*
0xd798,0x0.d798p+0,*
0xd799,0x0.d799p+0,*
0xd79a,0x0.d79ap+0,*
0xd79b,0x0.d79bp+0,*
0xd79c,0x0.d79cp+0,*
0xd79d,0x0.d79dp+0,*
0xd79e,0x0.d79ep+0,*
0xd79f,0x0.d79fp+0,*
0xd7a0,0x0.d7ap+0,*
0xd7a1,0x0.d7a1p+0,*
0xd7a2,0x0.d7a2p+0,*
0xd7a3,0x0.d7a3p+0,*
0xd7a4,0x0.d7a4p+0,*
0xd7a5,0x0.d7a5p+0,*
0xd7a6,0x0.d7a6p+0,*
0xd7a7,0x0.d7a7p+0,*
0xd7a8,0x0.d7a8p+0,*
0xd7a9,0x0.d7a9p+0,*
0xd7aa,0x0.d7aap+0,*
0xd7ab,0x0.d7abp+0,*
0xd7ac,0x0.d7acp+0,*
0xd7ad,0x0.d7adp+0,*
0xd7ae,0x0.d7aep+0,*
0xd7af,0x0.d7afp+0,*
0xd7b0,0x0.d7bp+0,*
0xd7b1,0x0.d7b1p+0,*
0xd7b2,0x0.d7b2p+0,*
0xd7b3,0x0.d7b3p+0,*
0xd7b4,0x0.d7b4p+0,*
0xd7b5,0x0.d7b5p+0,*
0xd7b6,0x0.d7b6p+0,*
0xd7b7,0x0.d7b7p+0,*
0xd7b8,0x0.d7b8p+0,*
0xd7b9,0x0.d7b9p+0,*
0xd7ba,0x0.d7bap+0,*
0xd7bb,0x0.d7bbp+0,*
0xd7bc,0x0.d7bcp+0,*
0xd7bd,0x0.d7bdp+0,*
0xd7be,0x0.d7bep+0,*
0xd7bf,0x0.d7bfp+0,*
0xd7c0,0x0.d7cp+0,*
0xd7c1,0x0.d7c1p+0,*
0xd7c2,0x0.d7c2p+0,*
0xd7c3,0x0.d7c3p+0,*
0xd7c4,0x0.d7c4p+0,*
0xd7c5,0x0.d7c5p+0,*
0xd7c6,0x0.d7c6p+0,*
0xd7c7,0x0.d7c7p+0,*
0xd7c8,0x0.d7c8p+0,*
0xd7c9,0x0.d7c9p+0,*
0xd7ca,0x0.d7cap+0,*
0xd7cb,0x0.d7cbp+0,*
0xd7cc,0x0.d7ccp+0,*
0xd7cd,0x0.d7cdp+0,*
0xd7ce,0x0.d7cep+0,*
0xd7cf,0x0.d7cfp+0,*
0xd7d0,0x0.d7dp+0,*
0xd7d1,0x0.d7d1p+0,*
0xd7d2,0x0.d7d2p+0,*
0xd7d3,0x0.d7d3p+0,*
0xd7d4,0x0.d7d4p+0,*
0xd7d5,0x0.d7d5p+0,*
0xd7d6,0x0.d7d6p+0,*
0xd7d7,0x0.d7d7p+0,*
0xd7d8,0x0.d7d8p+0,*
0xd7d9,0x0.d7d9p+0,*
0xd7da,0x0.d7dap+0,*
0xd7db,0x0.d7dbp+0,*
0xd7dc,0x0.d7dcp+0,*
0xd7dd,0x0.d7ddp+0,*
0xd7de,0x0.d7dep+0,*
0xd7df,0x0.d7dfp+0,*
0xd7e0,0x0.d7ep+0,*
0xd7e1,0x0.d7e1p+0,*
0xd7e2,0x0.d7e2p+0,*
0xd7e3,0x0.d7e3p+0,*
0xd7e4,0x0.d7e4p+0,*
0xd7e5,0x0.d7e5p+0,*
0xd7e6,0x0.d7e6p+0,*
0xd7e7,0x0.d7e7p+0,*
0xd7e8,0x0.d7e8p+0,*
0xd7e9,0x0.d7e9p+0,*
0xd7ea,0x0.d7eap+0,*
0xd7eb,0x0.d7ebp+0,*
0xd7ec,0x0.d7ecp+0,*
0xd7ed,0x0.d7edp+0,*
0xd7ee,0x0.d7eep+0,*
0xd7ef,0x0.d7efp+0,*
0xd7f0,0x0.d7fp+0,*
0xd7f1,0x0.d7f1p+0,*
0xd7f2,0x0.d7f2p+0,*
0xd7f3,0x0.d7f3p+0,*
0xd7f4,0x0.d7f4p+0,*
0xd7f5,0x0.d7f5p+0,*
0xd7f6,0x0.d7f6p+0,*
0xd7f7,0x0.d7f7p+0,*
0xd7f8,0x0.d7f8p+0,*
0xd7f9,0x0.d7f9p+0,*
0xd7fa,0x0.d7fap+0,*
0xd7fb,0x0.d7fbp+0,*
0xd7fc,0x0.d7fcp+0,*
0xd7fd,0x0.d7fdp+0,*
0xd7fe,0x0.d7fep+0,*
0xd7ff,0x0.d7ffp+0,*
0xd800,0x0.d8p+0,*
0xd801,0x0.d801p+0,*
0xd802,0x0.d802p+0,*
0xd803,0x0.d803p+0,*
0xd804,0x0.d804p+0,*
0xd805,0x0.d805p+0,*
0xd806,0x0.d806p+0,*
0xd807,0x0.d807p+0,*
0xd808,0x0.d808p+0,*
0xd809,0x0.d809p+0,*
0xd80a,0x0.d80ap+0,*
0xd80b,0x0.d80bp+0,*
0xd80c,0x0.d80cp+0,*
0xd80d,0x0.d80dp+0,*
0xd80e,0x0.d80ep+0,*
0xd80f,0x0.d80fp+0,*
0xd810,0x0.d81p+0,*
0xd811,0x0.d811p+0,*
0xd812,0x0.d812p+0,*
0xd813,0x0.d813p+0,*
0xd814,0x0.d814p+0,*
0xd815,0x0.d815p+0,*
0xd816,0x0.d816p+0,*
0xd817,0x0.d817p+0,*
0xd818,0x0.d818p+0,*
0xd819,0x0.d819p+0,*
0xd81a,0x0.d81ap+0,*
0xd81b,0x0.d81bp+0,*
0xd81c,0x0.d81cp+0,*
0xd81d,0x0.d81dp+0,*
0xd81e,0x0.d81ep+0,*
0xd81f,0x0.d81fp+0,*
0xd820,0x0.d82p+0,*
0xd821,0x0.d821p+0,*
0xd822,0x0.d822p+0,*
0xd823,0x0.d823p+0,*
0xd824,0x0.d824p+0,*
0xd825,0x0.d825p+0,*
0xd826,0x0.d826p+0,*
0xd827,0x0.d827p+0,*
0xd828,0x0.d828p+0,*
0xd829,0x0.d829p+0,*
0xd82a,0x0.d82ap+0,*
0xd82b,0x0.d82bp+0,*
0xd82c,0x0.d82cp+0,*
0xd82d,0x0.d82dp+0,*
0xd82e,0x0.d82ep+0,*
0xd82f,0x0.d82fp+0,*
0xd830,0x0.d83p+0,*
0xd831,0x0.d831p+0,*
0xd832,0x0.d832p+0,*
0xd833,0x0.d833p+0,*
0xd834,0x0.d834p+0,*
0xd835,0x0.d835p+0,*
0xd836,0x0.d836p+0,*
0xd837,0x0.d837p+0,*
0xd838,0x0.d838p+0,*
0xd839,0x0.d839p+0,*
0xd83a,0x0.d83ap+0,*
0xd83b,0x0.d83bp+0,*
0xd83c,0x0.d83cp+0,*
0xd83d,0x0.d83dp+0,*
0xd83e,0x0.d83ep+0,*
0xd83f,0x0.d83fp+0,*
0xd840,0x0.d84p+0,*
0xd841,0x0.d841p+0,*
0xd842,0x0.d842p+0,*
0xd843,0x0.d843p+0,*
0xd844,0x0.d844p+0,*
0xd845,0x0.d845p+0,*
0xd846,0x0.d846p+0,*
0xd847,0x0.d847p+0,*
0xd848,0x0.d848p+0,*
0xd849,0x0.d849p+0,*
0xd84a,0x0.d84ap+0,*
0xd84b,0x0.d84bp+0,*
0xd84c,0x0.d84cp+0,*
0xd84d,0x0.d84dp+0,*
0xd84e,0x0.d84ep+0,*
0xd84f,0x0.d84fp+0,*
0xd850,0x0.d85p+0,*
0xd851,0x0.d851p+0,*
0xd852,0x0.d852p+0,*
0xd853,0x0.d853p+0,*
0xd854,0x0.d854p+0,*
0xd855,0x0.d855p+0,*
0xd856,0x0.d856p+0,*
0xd857,0x0.d857p+0,*
0xd858,0x0.d858p+0,*
0xd859,0x0.d859p+0,*
0xd85a,0x0.d85ap+0,*
0xd85b,0x0.d85bp+0,*
0xd85c,0x0.d85cp+0,*
0xd85d,0x0.d85dp+0,*
0xd85e,0x0.d85ep+0,*
0xd85f,0x0.d85fp+0,*
0xd860,0x0.d86p+0,*
0xd861,0x0.d861p+0,*
0xd862,0x0.d862p+0,*
0xd863,0x0.d863p+0,*
0xd864,0x0.d864p+0,*
0xd865,0x0.d865p+0,*
0xd866,0x0.d866p+0,*
0xd867,0x0.d867p+0,*
0xd868,0x0.d868p+0,*
0xd869,0x0.d869p+0,*
0xd86a,0x0.d86ap+0,*
0xd86b,0x0.d86bp+0,*
0xd86c,0x0.d86cp+0,*
0xd86d,0x0.d86dp+0,*
0xd86e,0x0.d86ep+0,*
0xd86f,0x0.d86fp+0,*
0xd870,0x0.d87p+0,*
0xd871,0x0.d871p+0,*
0xd872,0x0.d872p+0,*
0xd873,0x0.d873p+0,*
0xd874,0x0.d874p+0,*
0xd875,0x0.d875p+0,*
0xd876,0x0.d876p+0,*
0xd877,0x0.d877p+0,*
0xd878,0x0.d878p+0,*
0xd879,0x0.d879p+0,*
0xd87a,0x0.d87ap+0,*
0xd87b,0x0.d87bp+0,*
0xd87c,0x0.d87cp+0,*
0xd87d,0x0.d87dp+0,*
0xd87e,0x0.d87ep+0,*
0xd87f,0x0.d87fp+0,*
0xd880,0x0.d88p+0,*
0xd881,0x0.d881p+0,*
0xd882,0x0.d882p+0,*
0xd883,0x0.d883p+0,*
0xd884,0x0.d884p+0,*
0xd885,0x0.d885p+0,*
0xd886,0x0.d886p+0,*
0xd887,0x0.d887p+0,*
0xd888,0x0.d888p+0,*
0xd889,0x0.d889p+0,*
0xd88a,0x0.d88ap+0,*
0xd88b,0x0.d88bp+0,*
0xd88c,0x0.d88cp+0,*
0xd88d,0x0.d88dp+0,*
0xd88e,0x0.d88ep+0,*
0xd88f,0x0.d88fp+0,*
0xd890,0x0.d89p+0,*
0xd891,0x0.d891p+0,*
0xd892,0x0.d892p+0,*
0xd893,0x0.d893p+0,*
0xd894,0x0.d894p+0,*
0xd895,0x0.d895p+0,*
0xd896,0x0.d896p+0,*
0xd897,0x0.d897p+0,*
0xd898,0x0.d898p+0,*
0xd899,0x0.d899p+0,*
0xd89a,0x0.d89ap+0,*
0xd89b,0x0.d89bp+0,*
0xd89c,0x0.d89cp+0,*
0xd89d,0x0.d89dp+0,*
0xd89e,0x0.d89ep+0,*
0xd89f,0x0.d89fp+0,*
0xd8a0,0x0.d8ap+0,*
0xd8a1,0x0.d8a1p+0,*
0xd8a2,0x0.d8a2p+0,*
0xd8a3,0x0.d8a3p+0,*
0xd8a4,0x0.d8a4p+0,*
0xd8a5,0x0.d8a5p+0,*
0xd8a6,0x0.d8a6p+0,*
0xd8a7,0x0.d8a7p+0,*
0xd8a8,0x0.d8a8p+0,*
0xd8a9,0x0.d8a9p+0,*
0xd8aa,0x0.d8aap+0,*
0xd8ab,0x0.d8abp+0,*
0xd8ac,0x0.d8acp+0,*
0xd8ad,0x0.d8adp+0,*
0xd8ae,0x0.d8aep+0,*
0xd8af,0x0.d8afp+0,*
0xd8b0,0x0.d8bp+0,*
0xd8b1,0x0.d8b1p+0,*
0xd8b2,0x0.d8b2p+0,*
0xd8b3,0x0.d8b3p+0,*
0xd8b4,0x0.d8b4p+0,*
0xd8b5,0x0.d8b5p+0,*
0xd8b6,0x0.d8b6p+0,*
0xd8b7,0x0.d8b7p+0,*
0xd8b8,0x0.d8b8p+0,*
0xd8b9,0x0.d8b9p+0,*
0xd8ba,0x0.d8bap+0,*
0xd8bb,0x0.d8bbp+0,*
0xd8bc,0x0.d8bcp+0,*
0xd8bd,0x0.d8bdp+0,*
0xd8be,0x0.d8bep+0,*
0xd8bf,0x0.d8bfp+0,*
0xd8c0,0x0.d8cp+0,*
0xd8c1,0x0.d8c1p+0,*
0xd8c2,0x0.d8c2p+0,*
0xd8c3,0x0.d8c3p+0,*
0xd8c4,0x0.d8c4p+0,*
0xd8c5,0x0.d8c5p+0,*
0xd8c6,0x0.d8c6p+0,*
0xd8c7,0x0.d8c7p+0,*
0xd8c8,0x0.d8c8p+0,*
0xd8c9,0x0.d8c9p+0,*
0xd8ca,0x0.d8cap+0,*
0xd8cb,0x0.d8cbp+0,*
0xd8cc,0x0.d8ccp+0,*
0xd8cd,0x0.d8cdp+0,*
0xd8ce,0x0.d8cep+0,*
0xd8cf,0x0.d8cfp+0,*
0xd8d0,0x0.d8dp+0,*
0xd8d1,0x0.d8d1p+0,*
0xd8d2,0x0.d8d2p+0,*
0xd8d3,0x0.d8d3p+0,*
0xd8d4,0x0.d8d4p+0,*
0xd8d5,0x0.d8d5p+0,*
0xd8d6,0x0.d8d6p+0,*
0xd8d7,0x0.d8d7p+0,*
0xd8d8,0x0.d8d8p+0,*
0xd8d9,0x0.d8d9p+0,*
0xd8da,0x0.d8dap+0,*
0xd8db,0x0.d8dbp+0,*
0xd8dc,0x0.d8dcp+0,*
0xd8dd,0x0.d8ddp+0,*
0xd8de,0x0.d8dep+0,*
0xd8df,0x0.d8dfp+0,*
0xd8e0,0x0.d8ep+0,*
0xd8e1,0x0.d8e1p+0,*
0xd8e2,0x0.d8e2p+0,*
0xd8e3,0x0.d8e3p+0,*
0xd8e4,0x0.d8e4p+0,*
0xd8e5,0x0.d8e5p+0,*
0xd8e6,0x0.d8e6p+0,*
0xd8e7,0x0.d8e7p+0,*
0xd8e8,0x0.d8e8p+0,*
0xd8e9,0x0.d8e9p+0,*
0xd8ea,0x0.d8eap+0,*
0xd8eb,0x0.d8ebp+0,*
0xd8ec,0x0.d8ecp+0,*
0xd8ed,0x0.d8edp+0,*
0xd8ee,0x0.d8eep+0,*
0xd8ef,0x0.d8efp+0,*
0xd8f0,0x0.d8fp+0,*
0xd8f1,0x0.d8f1p+0,*
0xd8f2,0x0.d8f2p+0,*
0xd8f3,0x0.d8f3p+0,*
0xd8f4,0x0.d8f4p+0,*
0xd8f5,0x0.d8f5p+0,*
0xd8f6,0x0.d8f6p+0,*
0xd8f7,0x0.d8f7p+0,*
0xd8f8,0x0.d8f8p+0,*
0xd8f9,0x0.d8f9p+0,*
0xd8fa,0x0.d8fap+0,*
0xd8fb,0x0.d8fbp+0,*
0xd8fc,0x0.d8fcp+0,*
0xd8fd,0x0.d8fdp+0,*
0xd8fe,0x0.d8fep+0,*
0xd8ff,0x0.d8ffp+0,*
0xd900,0x0.d9p+0,*
0xd901,0x0.d901p+0,*
0xd902,0x0.d902p+0,*
0xd903,0x0.d903p+0,*
0xd904,0x0.d904p+0,*
0xd905,0x0.d905p+0,*
0xd906,0x0.d906p+0,*
0xd907,0x0.d907p+0,*
0xd908,0x0.d908p+0,*
0xd909,0x0.d909p+0,*
0xd90a,0x0.d90ap+0,*
0xd90b,0x0.d90bp+0,*
0xd90c,0x0.d90cp+0,*
0xd90d,0x0.d90dp+0,*
0xd90e,0x0.d90ep+0,*
0xd90f,0x0.d90fp+0,*
0xd910,0x0.d91p+0,*
0xd911,0x0.d911p+0,*
0xd912,0x0.d912p+0,*
0xd913,0x0.d913p+0,*
0xd914,0x0.d914p+0,*
0xd915,0x0.d915p+0,*
0xd916,0x0.d916p+0,*
0xd917,0x0.d917p+0,*
0xd918,0x0.d918p+0,*
0xd919,0x0.d919p+0,*
0xd91a,0x0.d91ap+0,*
0xd91b,0x0.d91bp+0,*
0xd91c,0x0.d91cp+0,*
0xd91d,0x0.d91dp+0,*
0xd91e,0x0.d91ep+0,*
0xd91f,0x0.d91fp+0,*
0xd920,0x0.d92p+0,*
0xd921,0x0.d921p+0,*
0xd922,0x0.d922p+0,*
0xd923,0x0.d923p+0,*
0xd924,0x0.d924p+0,*
0xd925,0x0.d925p+0,*
0xd926,0x0.d926p+0,*
0xd927,0x0.d927p+0,*
0xd928,0x0.d928p+0,*
0xd929,0x0.d929p+0,*
0xd92a,0x0.d92ap+0,*
0xd92b,0x0.d92bp+0,*
0xd92c,0x0.d92cp+0,*
0xd92d,0x0.d92dp+0,*
0xd92e,0x0.d92ep+0,*
0xd92f,0x0.d92fp+0,*
0xd930,0x0.d93p+0,*
0xd931,0x0.d931p+0,*
0xd932,0x0.d932p+0,*
0xd933,0x0.d933p+0,*
0xd934,0x0.d934p+0,*
0xd935,0x0.d935p+0,*
0xd936,0x0.d936p+0,*
0xd937,0x0.d937p+0,*
0xd938,0x0.d938p+0,*
0xd939,0x0.d939p+0,*
0xd93a,0x0.d93ap+0,*
0xd93b,0x0.d93bp+0,*
0xd93c,0x0.d93cp+0,*
0xd93d,0x0.d93dp+0,*
0xd93e,0x0.d93ep+0,*
0xd93f,0x0.d93fp+0,*
0xd940,0x0.d94p+0,*
0xd941,0x0.d941p+0,*
0xd942,0x0.d942p+0,*
0xd943,0x0.d943p+0,*
0xd944,0x0.d944p+0,*
0xd945,0x0.d945p+0,*
0xd946,0x0.d946p+0,*
0xd947,0x0.d947p+0,*
0xd948,0x0.d948p+0,*
0xd949,0x0.d949p+0,*
0xd94a,0x0.d94ap+0,*
0xd94b,0x0.d94bp+0,*
0xd94c,0x0.d94cp+0,*
0xd94d,0x0.d94dp+0,*
0xd94e,0x0.d94ep+0,*
0xd94f,0x0.d94fp+0,*
0xd950,0x0.d95p+0,*
0xd951,0x0.d951p+0,*
0xd952,0x0.d952p+0,*
0xd953,0x0.d953p+0,*
0xd954,0x0.d954p+0,*
0xd955,0x0.d955p+0,*
0xd956,0x0.d956p+0,*
0xd957,0x0.d957p+0,*
0xd958,0x0.d958p+0,*
0xd959,0x0.d959p+0,*
0xd95a,0x0.d95ap+0,*
0xd95b,0x0.d95bp+0,*
0xd95c,0x0.d95cp+0,*
0xd95d,0x0.d95dp+0,*
0xd95e,0x0.d95ep+0,*
0xd95f,0x0.d95fp+0,*
0xd960,0x0.d96p+0,*
0xd961,0x0.d961p+0,*
0xd962,0x0.d962p+0,*
0xd963,0x0.d963p+0,*
0xd964,0x0.d964p+0,*
0xd965,0x0.d965p+0,*
0xd966,0x0.d966p+0,*
0xd967,0x0.d967p+0,*
0xd968,0x0.d968p+0,*
0xd969,0x0.d969p+0,*
0xd96a,0x0.d96ap+0,*
0xd96b,0x0.d96bp+0,*
0xd96c,0x0.d96cp+0,*
0xd96d,0x0.d96dp+0,*
0xd96e,0x0.d96ep+0,*
0xd96f,0x0.d96fp+0,*
0xd970,0x0.d97p+0,*
0xd971,0x0.d971p+0,*
0xd972,0x0.d972p+0,*
0xd973,0x0.d973p+0,*
0xd974,0x0.d974p+0,*
0xd975,0x0.d975p+0,*
0xd976,0x0.d976p+0,*
0xd977,0x0.d977p+0,*
0xd978,0x0.d978p+0,*
0xd979,0x0.d979p+0,*
0xd97a,0x0.d97ap+0,*
0xd97b,0x0.d97bp+0,*
0xd97c,0x0.d97cp+0,*
0xd97d,0x0.d97dp+0,*
0xd97e,0x0.d97ep+0,*
0xd97f,0x0.d97fp+0,*
0xd980,0x0.d98p+0,*
0xd981,0x0.d981p+0,*
0xd982,0x0.d982p+0,*
0xd983,0x0.d983p+0,*
0xd984,0x0.d984p+0,*
0xd985,0x0.d985p+0,*
0xd986,0x0.d986p+0,*
0xd987,0x0.d987p+0,*
0xd988,0x0.d988p+0,*
0xd989,0x0.d989p+0,*
0xd98a,0x0.d98ap+0,*
0xd98b,0x0.d98bp+0,*
0xd98c,0x0.d98cp+0,*
0xd98d,0x0.d98dp+0,*
0xd98e,0x0.d98ep+0,*
0xd98f,0x0.d98fp+0,*
0xd990,0x0.d99p+0,*
0xd991,0x0.d991p+0,*
0xd992,0x0.d992p+0,*
0xd993,0x0.d993p+0,*
0xd994,0x0.d994p+0,*
0xd995,0x0.d995p+0,*
0xd996,0x0.d996p+0,*
0xd997,0x0.d997p+0,*
0xd998,0x0.d998p+0,*
0xd999,0x0.d999p+0,*
0xd99a,0x0.d99ap+0,*
0xd99b,0x0.d99bp+0,*
0xd99c,0x0.d99cp+0,*
0xd99d,0x0.d99dp+0,*
0xd99e,0x0.d99ep+0,*
0xd99f,0x0.d99fp+0,*
0xd9a0,0x0.d9ap+0,*
0xd9a1,0x0.d9a1p+0,*
0xd9a2,0x0.d9a2p+0,*
0xd9a3,0x0.d9a3p+0,*
0xd9a4,0x0.d9a4p+0,*
0xd9a5,0x0.d9a5p+0,*
0xd9a6,0x0.d9a6p+0,*
0xd9a7,0x0.d9a7p+0,*
0xd9a8,0x0.d9a8p+0,*
0xd9a9,0x0.d9a9p+0,*
0xd9aa,0x0.d9aap+0,*
0xd9ab,0x0.d9abp+0,*
0xd9ac,0x0.d9acp+0,*
0xd9ad,0x0.d9adp+0,*
0xd9ae,0x0.d9aep+0,*
0xd9af,0x0.d9afp+0,*
0xd9b0,0x0.d9bp+0,*
0xd9b1,0x0.d9b1p+0,*
0xd9b2,0x0.d9b2p+0,*
0xd9b3,0x0.d9b3p+0,*
0xd9b4,0x0.d9b4p+0,*
0xd9b5,0x0.d9b5p+0,*
0xd9b6,0x0.d9b6p+0,*
0xd9b7,0x0.d9b7p+0,*
0xd9b8,0x0.d9b8p+0,*
0xd9b9,0x0.d9b9p+0,*
0xd9ba,0x0.d9bap+0,*
0xd9bb,0x0.d9bbp+0,*
0xd9bc,0x0.d9bcp+0,*
0xd9bd,0x0.d9bdp+0,*
0xd9be,0x0.d9bep+0,*
0xd9bf,0x0.d9bfp+0,*
0xd9c0,0x0.d9cp+0,*
0xd9c1,0x0.d9c1p+0,*
0xd9c2,0x0.d9c2p+0,*
0xd9c3,0x0.d9c3p+0,*
0xd9c4,0x0.d9c4p+0,*
0xd9c5,0x0.d9c5p+0,*
0xd9c6,0x0.d9c6p+0,*
0xd9c7,0x0.d9c7p+0,*
0xd9c8,0x0.d9c8p+0,*
0xd9c9,0x0.d9c9p+0,*
0xd9ca,0x0.d9cap+0,*
0xd9cb,0x0.d9cbp+0,*
0xd9cc,0x0.d9ccp+0,*
0xd9cd,0x0.d9cdp+0,*
0xd9ce,0x0.d9cep+0,*
0xd9cf,0x0.d9cfp+0,*
0xd9d0,0x0.d9dp+0,*
0xd9d1,0x0.d9d1p+0,*
0xd9d2,0x0.d9d2p+0,*
0xd9d3,0x0.d9d3p+0,*
0xd9d4,0x0.d9d4p+0,*
0xd9d5,0x0.d9d5p+0,*
0xd9d6,0x0.d9d6p+0,*
0xd9d7,0x0.d9d7p+0,*
0xd9d8,0x0.d9d8p+0,*
0xd9d9,0x0.d9d9p+0,*
0xd9da,0x0.d9dap+0,*
0xd9db,0x0.d9dbp+0,*
0xd9dc,0x0.d9dcp+0,*
0xd9dd,0x0.d9ddp+0,*
0xd9de,0x0.d9dep+0,*
0xd9df,0x0.d9dfp+0,*
0xd9e0,0x0.d9ep+0,*
0xd9e1,0x0.d9e1p+0,*
0xd9e2,0x0.d9e2p+0,*
0xd9e3,0x0.d9e3p+0,*
0xd9e4,0x0.d9e4p+0,*
0xd9e5,0x0.d9e5p+0,*
0xd9e6,0x0.d9e6p+0,*
0xd9e7,0x0.d9e7p+0,*
0xd9e8,0x0.d9e8p+0,*
0xd9e9,0x0.d9e9p+0,*
0xd9ea,0x0.d9eap+0,*
0xd9eb,0x0.d9ebp+0,*
0xd9ec,0x0.d9ecp+0,*
0xd9ed,0x0.d9edp+0,*
0xd9ee,0x0.d9eep+0,*
0xd9ef,0x0.d9efp+0,*
0xd9f0,0x0.d9fp+0,*
0xd9f1,0x0.d9f1p+0,*
0xd9f2,0x0.d9f2p+0,*
0xd9f3,0x0.d9f3p+0,*
0xd9f4,0x0.d9f4p+0,*
0xd9f5,0x0.d9f5p+0,*
0xd9f6,0x0.d9f6p+0,*
0xd9f7,0x0.d9f7p+0,*
0xd9f8,0x0.d9f8p+0,*
0xd9f9,0x0.d9f9p+0,*
0xd9fa,0x0.d9fap+0,*
0xd9fb,0x0.d9fbp+0,*
0xd9fc,0x0.d9fcp+0,*
0xd9fd,0x0.d9fdp+0,*
0xd9fe,0x0.d9fep+0,*
0xd9ff,0x0.d9ffp+0,*
0xda00,0x0.dap+0,*
0xda01,0x0.da01p+0,*
0xda02,0x0.da02p+0,*
0xda03,0x0.da03p+0,*
0xda04,0x0.da04p+0,*
0xda05,0x0.da05p+0,*
0xda06,0x0.da06p+0,*
0xda07,0x0.da07p+0,*
0xda08,0x0.da08p+0,*
0xda09,0x0.da09p+0,*
0xda0a,0x0.da0ap+0,*
0xda0b,0x0.da0bp+0,*
0xda0c,0x0.da0cp+0,*
0xda0d,0x0.da0dp+0,*
0xda0e,0x0.da0ep+0,*
0xda0f,0x0.da0fp+0,*
0xda10,0x0.da1p+0,*
0xda11,0x0.da11p+0,*
0xda12,0x0.da12p+0,*
0xda13,0x0.da13p+0,*
0xda14,0x0.da14p+0,*
0xda15,0x0.da15p+0,*
0xda16,0x0.da16p+0,*
0xda17,0x0.da17p+0,*
0xda18,0x0.da18p+0,*
0xda19,0x0.da19p+0,*
0xda1a,0x0.da1ap+0,*
0xda1b,0x0.da1bp+0,*
0xda1c,0x0.da1cp+0,*
0xda1d,0x0.da1dp+0,*
0xda1e,0x0.da1ep+0,*
0xda1f,0x0.da1fp+0,*
0xda20,0x0.da2p+0,*
0xda21,0x0.da21p+0,*
0xda22,0x0.da22p+0,*
0xda23,0x0.da23p+0,*
0xda24,0x0.da24p+0,*
0xda25,0x0.da25p+0,*
0xda26,0x0.da26p+0,*
0xda27,0x0.da27p+0,*
0xda28,0x0.da28p+0,*
0xda29,0x0.da29p+0,*
0xda2a,0x0.da2ap+0,*
0xda2b,0x0.da2bp+0,*
0xda2c,0x0.da2cp+0,*
0xda2d,0x0.da2dp+0,*
0xda2e,0x0.da2ep+0,*
0xda2f,0x0.da2fp+0,*
0xda30,0x0.da3p+0,*
0xda31,0x0.da31p+0,*
0xda32,0x0.da32p+0,*
0xda33,0x0.da33p+0,*
0xda34,0x0.da34p+0,*
0xda35,0x0.da35p+0,*
0xda36,0x0.da36p+0,*
0xda37,0x0.da37p+0,*
0xda38,0x0.da38p+0,*
0xda39,0x0.da39p+0,*
0xda3a,0x0.da3ap+0,*
0xda3b,0x0.da3bp+0,*
0xda3c,0x0.da3cp+0,*
0xda3d,0x0.da3dp+0,*
0xda3e,0x0.da3ep+0,*
0xda3f,0x0.da3fp+0,*
0xda40,0x0.da4p+0,*
0xda41,0x0.da41p+0,*
0xda42,0x0.da42p+0,*
0xda43,0x0.da43p+0,*
0xda44,0x0.da44p+0,*
0xda45,0x0.da45p+0,*
0xda46,0x0.da46p+0,*
0xda47,0x0.da47p+0,*
0xda48,0x0.da48p+0,*
0xda49,0x0.da49p+0,*
0xda4a,0x0.da4ap+0,*
0xda4b,0x0.da4bp+0,*
0xda4c,0x0.da4cp+0,*
0xda4d,0x0.da4dp+0,*
0xda4e,0x0.da4ep+0,*
0xda4f,0x0.da4fp+0,*
0xda50,0x0.da5p+0,*
0xda51,0x0.da51p+0,*
0xda52,0x0.da52p+0,*
0xda53,0x0.da53p+0,*
0xda54,0x0.da54p+0,*
0xda55,0x0.da55p+0,*
0xda56,0x0.da56p+0,*
0xda57,0x0.da57p+0,*
0xda58,0x0.da58p+0,*
0xda59,0x0.da59p+0,*
0xda5a,0x0.da5ap+0,*
0xda5b,0x0.da5bp+0,*
0xda5c,0x0.da5cp+0,*
0xda5d,0x0.da5dp+0,*
0xda5e,0x0.da5ep+0,*
0xda5f,0x0.da5fp+0,*
0xda60,0x0.da6p+0,*
0xda61,0x0.da61p+0,*
0xda62,0x0.da62p+0,*
0xda63,0x0.da63p+0,*
0xda64,0x0.da64p+0,*
0xda65,0x0.da65p+0,*
0xda66,0x0.da66p+0,*
0xda67,0x0.da67p+0,*
0xda68,0x0.da68p+0,*
0xda69,0x0.da69p+0,*
0xda6a,0x0.da6ap+0,*
