codepoint,values,subnormal
0x15018,-0x1.018p-3, 
0x15019,-0x1.019p-3, 
0x1501a,-0x1.01ap-3, 
0x1501b,-0x1.01bp-3, 
0x1501c,-0x1.01cp-3, 
0x1501d,-0x1.01dp-3, 
0x1501e,-0x1.01ep-3, 
0x1501f,-0x1.01fp-3, 
0x15020,-0x1.02p-3, 
0x15021,-0x1.021p-3, 
0x15022,-0x1.022p-3, 
0x15023,-0x1.023p-3, 
0x15024,-0x1.024p-3, 
0x15025,-0x1.025p-3, 
0x15026,-0x1.026p-3, 
0x15027,-0x1.027p-3, 
0x15028,-0x1.028p-3, 
0x15029,-0x1.029p-3, 
0x1502a,-0x1.02ap-3, 
0x1502b,-0x1.02bp-3, 
0x1502c,-0x1.02cp-3, 
0x1502d,-0x1.02dp-3, 
0x1502e,-0x1.02ep-3, 
0x1502f,-0x1.02fp-3, 
0x15030,-0x1.03p-3, 
0x15031,-0x1.031p-3, 
0x15032,-0x1.032p-3, 
0x15033,-0x1.033p-3, 
0x15034,-0x1.034p-3, 
0x15035,-0x1.035p-3, 
0x15036,-0x1.036p-3, 
0x15037,-0x1.037p-3, 
0x15038,-0x1.038p-3, 
0x15039,-0x1.039p-3, 
0x1503a,-0x1.03ap-3, 
0x1503b,-0x1.03bp-3, 
0x1503c,-0x1.03cp-3, 
0x1503d,-0x1.03dp-3, 
0x1503e,-0x1.03ep-3, 
0x1503f,-0x1.03fp-3, 
0x15040,-0x1.04p-3, 
0x15041,-0x1.041p-3, 
0x15042,-0x1.042p-3, 
0x15043,-0x1.043p-3, 
0x15044,-0x1.044p-3, 
0x15045,-0x1.045p-3, 
0x15046,-0x1.046p-3, 
0x15047,-0x1.047p-3, 
0x15048,-0x1.048p-3, 
0x15049,-0x1.049p-3, 
0x1504a,-0x1.04ap-3, 
0x1504b,-0x1.04bp-3, 
0x1504c,-0x1.04cp-3, 
0x1504d,-0x1.04dp-3, 
0x1504e,-0x1.04ep-3, 
0x1504f,-0x1.04fp-3, 
0x15050,-0x1.05p-3, 
0x15051,-0x1.051p-3, 
0x15052,-0x1.052p-3, 
0x15053,-0x1.053p-3, 
0x15054,-0x1.054p-3, 
0x15055,-0x1.055p-3, 
0x15056,-0x1.056p-3, 
0x15057,-0x1.057p-3, 
0x15058,-0x1.058p-3, 
0x15059,-0x1.059p-3, 
0x1505a,-0x1.05ap-3, 
0x1505b,-0x1.05bp-3, 
0x1505c,-0x1.05cp-3, 
0x1505d,-0x1.05dp-3, 
0x1505e,-0x1.05ep-3, 
0x1505f,-0x1.05fp-3, 
0x15060,-0x1.06p-3, 
0x15061,-0x1.061p-3, 
0x15062,-0x1.062p-3, 
0x15063,-0x1.063p-3, 
0x15064,-0x1.064p-3, 
0x15065,-0x1.065p-3, 
0x15066,-0x1.066p-3, 
0x15067,-0x1.067p-3, 
0x15068,-0x1.068p-3, 
0x15069,-0x1.069p-3, 
0x1506a,-0x1.06ap-3, 
0x1506b,-0x1.06bp-3, 
0x1506c,-0x1.06cp-3, 
0x1506d,-0x1.06dp-3, 
0x1506e,-0x1.06ep-3, 
0x1506f,-0x1.06fp-3, 
0x15070,-0x1.07p-3, 
0x15071,-0x1.071p-3, 
0x15072,-0x1.072p-3, 
0x15073,-0x1.073p-3, 
0x15074,-0x1.074p-3, 
0x15075,-0x1.075p-3, 
0x15076,-0x1.076p-3, 
0x15077,-0x1.077p-3, 
0x15078,-0x1.078p-3, 
0x15079,-0x1.079p-3, 
0x1507a,-0x1.07ap-3, 
0x1507b,-0x1.07bp-3, 
0x1507c,-0x1.07cp-3, 
0x1507d,-0x1.07dp-3, 
0x1507e,-0x1.07ep-3, 
0x1507f,-0x1.07fp-3, 
0x15080,-0x1.08p-3, 
0x15081,-0x1.081p-3, 
0x15082,-0x1.082p-3, 
0x15083,-0x1.083p-3, 
0x15084,-0x1.084p-3, 
0x15085,-0x1.085p-3, 
0x15086,-0x1.086p-3, 
0x15087,-0x1.087p-3, 
0x15088,-0x1.088p-3, 
0x15089,-0x1.089p-3, 
0x1508a,-0x1.08ap-3, 
0x1508b,-0x1.08bp-3, 
0x1508c,-0x1.08cp-3, 
0x1508d,-0x1.08dp-3, 
0x1508e,-0x1.08ep-3, 
0x1508f,-0x1.08fp-3, 
0x15090,-0x1.09p-3, 
0x15091,-0x1.091p-3, 
0x15092,-0x1.092p-3, 
0x15093,-0x1.093p-3, 
0x15094,-0x1.094p-3, 
0x15095,-0x1.095p-3, 
0x15096,-0x1.096p-3, 
0x15097,-0x1.097p-3, 
0x15098,-0x1.098p-3, 
0x15099,-0x1.099p-3, 
0x1509a,-0x1.09ap-3, 
0x1509b,-0x1.09bp-3, 
0x1509c,-0x1.09cp-3, 
0x1509d,-0x1.09dp-3, 
0x1509e,-0x1.09ep-3, 
0x1509f,-0x1.09fp-3, 
0x150a0,-0x1.0ap-3, 
0x150a1,-0x1.0a1p-3, 
0x150a2,-0x1.0a2p-3, 
0x150a3,-0x1.0a3p-3, 
0x150a4,-0x1.0a4p-3, 
0x150a5,-0x1.0a5p-3, 
0x150a6,-0x1.0a6p-3, 
0x150a7,-0x1.0a7p-3, 
0x150a8,-0x1.0a8p-3, 
0x150a9,-0x1.0a9p-3, 
0x150aa,-0x1.0aap-3, 
0x150ab,-0x1.0abp-3, 
0x150ac,-0x1.0acp-3, 
0x150ad,-0x1.0adp-3, 
0x150ae,-0x1.0aep-3, 
0x150af,-0x1.0afp-3, 
0x150b0,-0x1.0bp-3, 
0x150b1,-0x1.0b1p-3, 
0x150b2,-0x1.0b2p-3, 
0x150b3,-0x1.0b3p-3, 
0x150b4,-0x1.0b4p-3, 
0x150b5,-0x1.0b5p-3, 
0x150b6,-0x1.0b6p-3, 
0x150b7,-0x1.0b7p-3, 
0x150b8,-0x1.0b8p-3, 
0x150b9,-0x1.0b9p-3, 
0x150ba,-0x1.0bap-3, 
0x150bb,-0x1.0bbp-3, 
0x150bc,-0x1.0bcp-3, 
0x150bd,-0x1.0bdp-3, 
0x150be,-0x1.0bep-3, 
0x150bf,-0x1.0bfp-3, 
0x150c0,-0x1.0cp-3, 
0x150c1,-0x1.0c1p-3, 
0x150c2,-0x1.0c2p-3, 
0x150c3,-0x1.0c3p-3, 
0x150c4,-0x1.0c4p-3, 
0x150c5,-0x1.0c5p-3, 
0x150c6,-0x1.0c6p-3, 
0x150c7,-0x1.0c7p-3, 
0x150c8,-0x1.0c8p-3, 
0x150c9,-0x1.0c9p-3, 
0x150ca,-0x1.0cap-3, 
0x150cb,-0x1.0cbp-3, 
0x150cc,-0x1.0ccp-3, 
0x150cd,-0x1.0cdp-3, 
0x150ce,-0x1.0cep-3, 
0x150cf,-0x1.0cfp-3, 
0x150d0,-0x1.0dp-3, 
0x150d1,-0x1.0d1p-3, 
0x150d2,-0x1.0d2p-3, 
0x150d3,-0x1.0d3p-3, 
0x150d4,-0x1.0d4p-3, 
0x150d5,-0x1.0d5p-3, 
0x150d6,-0x1.0d6p-3, 
0x150d7,-0x1.0d7p-3, 
0x150d8,-0x1.0d8p-3, 
0x150d9,-0x1.0d9p-3, 
0x150da,-0x1.0dap-3, 
0x150db,-0x1.0dbp-3, 
0x150dc,-0x1.0dcp-3, 
0x150dd,-0x1.0ddp-3, 
0x150de,-0x1.0dep-3, 
0x150df,-0x1.0dfp-3, 
0x150e0,-0x1.0ep-3, 
0x150e1,-0x1.0e1p-3, 
0x150e2,-0x1.0e2p-3, 
0x150e3,-0x1.0e3p-3, 
0x150e4,-0x1.0e4p-3, 
0x150e5,-0x1.0e5p-3, 
0x150e6,-0x1.0e6p-3, 
0x150e7,-0x1.0e7p-3, 
0x150e8,-0x1.0e8p-3, 
0x150e9,-0x1.0e9p-3, 
0x150ea,-0x1.0eap-3, 
0x150eb,-0x1.0ebp-3, 
0x150ec,-0x1.0ecp-3, 
0x150ed,-0x1.0edp-3, 
0x150ee,-0x1.0eep-3, 
0x150ef,-0x1.0efp-3, 
0x150f0,-0x1.0fp-3, 
0x150f1,-0x1.0f1p-3, 
0x150f2,-0x1.0f2p-3, 
0x150f3,-0x1.0f3p-3, 
0x150f4,-0x1.0f4p-3, 
0x150f5,-0x1.0f5p-3, 
0x150f6,-0x1.0f6p-3, 
0x150f7,-0x1.0f7p-3, 
0x150f8,-0x1.0f8p-3, 
0x150f9,-0x1.0f9p-3, 
0x150fa,-0x1.0fap-3, 
0x150fb,-0x1.0fbp-3, 
0x150fc,-0x1.0fcp-3, 
0x150fd,-0x1.0fdp-3, 
0x150fe,-0x1.0fep-3, 
0x150ff,-0x1.0ffp-3, 
0x15100,-0x1.1p-3, 
0x15101,-0x1.101p-3, 
0x15102,-0x1.102p-3, 
0x15103,-0x1.103p-3, 
0x15104,-0x1.104p-3, 
0x15105,-0x1.105p-3, 
0x15106,-0x1.106p-3, 
0x15107,-0x1.107p-3, 
0x15108,-0x1.108p-3, 
0x15109,-0x1.109p-3, 
0x1510a,-0x1.10ap-3, 
0x1510b,-0x1.10bp-3, 
0x1510c,-0x1.10cp-3, 
0x1510d,-0x1.10dp-3, 
0x1510e,-0x1.10ep-3, 
0x1510f,-0x1.10fp-3, 
0x15110,-0x1.11p-3, 
0x15111,-0x1.111p-3, 
0x15112,-0x1.112p-3, 
0x15113,-0x1.113p-3, 
0x15114,-0x1.114p-3, 
0x15115,-0x1.115p-3, 
0x15116,-0x1.116p-3, 
0x15117,-0x1.117p-3, 
0x15118,-0x1.118p-3, 
0x15119,-0x1.119p-3, 
0x1511a,-0x1.11ap-3, 
0x1511b,-0x1.11bp-3, 
0x1511c,-0x1.11cp-3, 
0x1511d,-0x1.11dp-3, 
0x1511e,-0x1.11ep-3, 
0x1511f,-0x1.11fp-3, 
0x15120,-0x1.12p-3, 
0x15121,-0x1.121p-3, 
0x15122,-0x1.122p-3, 
0x15123,-0x1.123p-3, 
0x15124,-0x1.124p-3, 
0x15125,-0x1.125p-3, 
0x15126,-0x1.126p-3, 
0x15127,-0x1.127p-3, 
0x15128,-0x1.128p-3, 
0x15129,-0x1.129p-3, 
0x1512a,-0x1.12ap-3, 
0x1512b,-0x1.12bp-3, 
0x1512c,-0x1.12cp-3, 
0x1512d,-0x1.12dp-3, 
0x1512e,-0x1.12ep-3, 
0x1512f,-0x1.12fp-3, 
0x15130,-0x1.13p-3, 
0x15131,-0x1.131p-3, 
0x15132,-0x1.132p-3, 
0x15133,-0x1.133p-3, 
0x15134,-0x1.134p-3, 
0x15135,-0x1.135p-3, 
0x15136,-0x1.136p-3, 
0x15137,-0x1.137p-3, 
0x15138,-0x1.138p-3, 
0x15139,-0x1.139p-3, 
0x1513a,-0x1.13ap-3, 
0x1513b,-0x1.13bp-3, 
0x1513c,-0x1.13cp-3, 
0x1513d,-0x1.13dp-3, 
0x1513e,-0x1.13ep-3, 
0x1513f,-0x1.13fp-3, 
0x15140,-0x1.14p-3, 
0x15141,-0x1.141p-3, 
0x15142,-0x1.142p-3, 
0x15143,-0x1.143p-3, 
0x15144,-0x1.144p-3, 
0x15145,-0x1.145p-3, 
0x15146,-0x1.146p-3, 
0x15147,-0x1.147p-3, 
0x15148,-0x1.148p-3, 
0x15149,-0x1.149p-3, 
0x1514a,-0x1.14ap-3, 
0x1514b,-0x1.14bp-3, 
0x1514c,-0x1.14cp-3, 
0x1514d,-0x1.14dp-3, 
0x1514e,-0x1.14ep-3, 
0x1514f,-0x1.14fp-3, 
0x15150,-0x1.15p-3, 
0x15151,-0x1.151p-3, 
0x15152,-0x1.152p-3, 
0x15153,-0x1.153p-3, 
0x15154,-0x1.154p-3, 
0x15155,-0x1.155p-3, 
0x15156,-0x1.156p-3, 
0x15157,-0x1.157p-3, 
0x15158,-0x1.158p-3, 
0x15159,-0x1.159p-3, 
0x1515a,-0x1.15ap-3, 
0x1515b,-0x1.15bp-3, 
0x1515c,-0x1.15cp-3, 
0x1515d,-0x1.15dp-3, 
0x1515e,-0x1.15ep-3, 
0x1515f,-0x1.15fp-3, 
0x15160,-0x1.16p-3, 
0x15161,-0x1.161p-3, 
0x15162,-0x1.162p-3, 
0x15163,-0x1.163p-3, 
0x15164,-0x1.164p-3, 
0x15165,-0x1.165p-3, 
0x15166,-0x1.166p-3, 
0x15167,-0x1.167p-3, 
0x15168,-0x1.168p-3, 
0x15169,-0x1.169p-3, 
0x1516a,-0x1.16ap-3, 
0x1516b,-0x1.16bp-3, 
0x1516c,-0x1.16cp-3, 
0x1516d,-0x1.16dp-3, 
0x1516e,-0x1.16ep-3, 
0x1516f,-0x1.16fp-3, 
0x15170,-0x1.17p-3, 
0x15171,-0x1.171p-3, 
0x15172,-0x1.172p-3, 
0x15173,-0x1.173p-3, 
0x15174,-0x1.174p-3, 
0x15175,-0x1.175p-3, 
0x15176,-0x1.176p-3, 
0x15177,-0x1.177p-3, 
0x15178,-0x1.178p-3, 
0x15179,-0x1.179p-3, 
0x1517a,-0x1.17ap-3, 
0x1517b,-0x1.17bp-3, 
0x1517c,-0x1.17cp-3, 
0x1517d,-0x1.17dp-3, 
0x1517e,-0x1.17ep-3, 
0x1517f,-0x1.17fp-3, 
0x15180,-0x1.18p-3, 
0x15181,-0x1.181p-3, 
0x15182,-0x1.182p-3, 
0x15183,-0x1.183p-3, 
0x15184,-0x1.184p-3, 
0x15185,-0x1.185p-3, 
0x15186,-0x1.186p-3, 
0x15187,-0x1.187p-3, 
0x15188,-0x1.188p-3, 
0x15189,-0x1.189p-3, 
0x1518a,-0x1.18ap-3, 
0x1518b,-0x1.18bp-3, 
0x1518c,-0x1.18cp-3, 
0x1518d,-0x1.18dp-3, 
0x1518e,-0x1.18ep-3, 
0x1518f,-0x1.18fp-3, 
0x15190,-0x1.19p-3, 
0x15191,-0x1.191p-3, 
0x15192,-0x1.192p-3, 
0x15193,-0x1.193p-3, 
0x15194,-0x1.194p-3, 
0x15195,-0x1.195p-3, 
0x15196,-0x1.196p-3, 
0x15197,-0x1.197p-3, 
0x15198,-0x1.198p-3, 
0x15199,-0x1.199p-3, 
0x1519a,-0x1.19ap-3, 
0x1519b,-0x1.19bp-3, 
0x1519c,-0x1.19cp-3, 
0x1519d,-0x1.19dp-3, 
0x1519e,-0x1.19ep-3, 
0x1519f,-0x1.19fp-3, 
0x151a0,-0x1.1ap-3, 
0x151a1,-0x1.1a1p-3, 
0x151a2,-0x1.1a2p-3, 
0x151a3,-0x1.1a3p-3, 
0x151a4,-0x1.1a4p-3, 
0x151a5,-0x1.1a5p-3, 
0x151a6,-0x1.1a6p-3, 
0x151a7,-0x1.1a7p-3, 
0x151a8,-0x1.1a8p-3, 
0x151a9,-0x1.1a9p-3, 
0x151aa,-0x1.1aap-3, 
0x151ab,-0x1.1abp-3, 
0x151ac,-0x1.1acp-3, 
0x151ad,-0x1.1adp-3, 
0x151ae,-0x1.1aep-3, 
0x151af,-0x1.1afp-3, 
0x151b0,-0x1.1bp-3, 
0x151b1,-0x1.1b1p-3, 
0x151b2,-0x1.1b2p-3, 
0x151b3,-0x1.1b3p-3, 
0x151b4,-0x1.1b4p-3, 
0x151b5,-0x1.1b5p-3, 
0x151b6,-0x1.1b6p-3, 
0x151b7,-0x1.1b7p-3, 
0x151b8,-0x1.1b8p-3, 
0x151b9,-0x1.1b9p-3, 
0x151ba,-0x1.1bap-3, 
0x151bb,-0x1.1bbp-3, 
0x151bc,-0x1.1bcp-3, 
0x151bd,-0x1.1bdp-3, 
0x151be,-0x1.1bep-3, 
0x151bf,-0x1.1bfp-3, 
0x151c0,-0x1.1cp-3, 
0x151c1,-0x1.1c1p-3, 
0x151c2,-0x1.1c2p-3, 
0x151c3,-0x1.1c3p-3, 
0x151c4,-0x1.1c4p-3, 
0x151c5,-0x1.1c5p-3, 
0x151c6,-0x1.1c6p-3, 
0x151c7,-0x1.1c7p-3, 
0x151c8,-0x1.1c8p-3, 
0x151c9,-0x1.1c9p-3, 
0x151ca,-0x1.1cap-3, 
0x151cb,-0x1.1cbp-3, 
0x151cc,-0x1.1ccp-3, 
0x151cd,-0x1.1cdp-3, 
0x151ce,-0x1.1cep-3, 
0x151cf,-0x1.1cfp-3, 
0x151d0,-0x1.1dp-3, 
0x151d1,-0x1.1d1p-3, 
0x151d2,-0x1.1d2p-3, 
0x151d3,-0x1.1d3p-3, 
0x151d4,-0x1.1d4p-3, 
0x151d5,-0x1.1d5p-3, 
0x151d6,-0x1.1d6p-3, 
0x151d7,-0x1.1d7p-3, 
0x151d8,-0x1.1d8p-3, 
0x151d9,-0x1.1d9p-3, 
0x151da,-0x1.1dap-3, 
0x151db,-0x1.1dbp-3, 
0x151dc,-0x1.1dcp-3, 
0x151dd,-0x1.1ddp-3, 
0x151de,-0x1.1dep-3, 
0x151df,-0x1.1dfp-3, 
0x151e0,-0x1.1ep-3, 
0x151e1,-0x1.1e1p-3, 
0x151e2,-0x1.1e2p-3, 
0x151e3,-0x1.1e3p-3, 
0x151e4,-0x1.1e4p-3, 
0x151e5,-0x1.1e5p-3, 
0x151e6,-0x1.1e6p-3, 
0x151e7,-0x1.1e7p-3, 
0x151e8,-0x1.1e8p-3, 
0x151e9,-0x1.1e9p-3, 
0x151ea,-0x1.1eap-3, 
0x151eb,-0x1.1ebp-3, 
0x151ec,-0x1.1ecp-3, 
0x151ed,-0x1.1edp-3, 
0x151ee,-0x1.1eep-3, 
0x151ef,-0x1.1efp-3, 
0x151f0,-0x1.1fp-3, 
0x151f1,-0x1.1f1p-3, 
0x151f2,-0x1.1f2p-3, 
0x151f3,-0x1.1f3p-3, 
0x151f4,-0x1.1f4p-3, 
0x151f5,-0x1.1f5p-3, 
0x151f6,-0x1.1f6p-3, 
0x151f7,-0x1.1f7p-3, 
0x151f8,-0x1.1f8p-3, 
0x151f9,-0x1.1f9p-3, 
0x151fa,-0x1.1fap-3, 
0x151fb,-0x1.1fbp-3, 
0x151fc,-0x1.1fcp-3, 
0x151fd,-0x1.1fdp-3, 
0x151fe,-0x1.1fep-3, 
0x151ff,-0x1.1ffp-3, 
0x15200,-0x1.2p-3, 
0x15201,-0x1.201p-3, 
0x15202,-0x1.202p-3, 
0x15203,-0x1.203p-3, 
0x15204,-0x1.204p-3, 
0x15205,-0x1.205p-3, 
0x15206,-0x1.206p-3, 
0x15207,-0x1.207p-3, 
0x15208,-0x1.208p-3, 
0x15209,-0x1.209p-3, 
0x1520a,-0x1.20ap-3, 
0x1520b,-0x1.20bp-3, 
0x1520c,-0x1.20cp-3, 
0x1520d,-0x1.20dp-3, 
0x1520e,-0x1.20ep-3, 
0x1520f,-0x1.20fp-3, 
0x15210,-0x1.21p-3, 
0x15211,-0x1.211p-3, 
0x15212,-0x1.212p-3, 
0x15213,-0x1.213p-3, 
0x15214,-0x1.214p-3, 
0x15215,-0x1.215p-3, 
0x15216,-0x1.216p-3, 
0x15217,-0x1.217p-3, 
0x15218,-0x1.218p-3, 
0x15219,-0x1.219p-3, 
0x1521a,-0x1.21ap-3, 
0x1521b,-0x1.21bp-3, 
0x1521c,-0x1.21cp-3, 
0x1521d,-0x1.21dp-3, 
0x1521e,-0x1.21ep-3, 
0x1521f,-0x1.21fp-3, 
0x15220,-0x1.22p-3, 
0x15221,-0x1.221p-3, 
0x15222,-0x1.222p-3, 
0x15223,-0x1.223p-3, 
0x15224,-0x1.224p-3, 
0x15225,-0x1.225p-3, 
0x15226,-0x1.226p-3, 
0x15227,-0x1.227p-3, 
0x15228,-0x1.228p-3, 
0x15229,-0x1.229p-3, 
0x1522a,-0x1.22ap-3, 
0x1522b,-0x1.22bp-3, 
0x1522c,-0x1.22cp-3, 
0x1522d,-0x1.22dp-3, 
0x1522e,-0x1.22ep-3, 
0x1522f,-0x1.22fp-3, 
0x15230,-0x1.23p-3, 
0x15231,-0x1.231p-3, 
0x15232,-0x1.232p-3, 
0x15233,-0x1.233p-3, 
0x15234,-0x1.234p-3, 
0x15235,-0x1.235p-3, 
0x15236,-0x1.236p-3, 
0x15237,-0x1.237p-3, 
0x15238,-0x1.238p-3, 
0x15239,-0x1.239p-3, 
0x1523a,-0x1.23ap-3, 
0x1523b,-0x1.23bp-3, 
0x1523c,-0x1.23cp-3, 
0x1523d,-0x1.23dp-3, 
0x1523e,-0x1.23ep-3, 
0x1523f,-0x1.23fp-3, 
0x15240,-0x1.24p-3, 
0x15241,-0x1.241p-3, 
0x15242,-0x1.242p-3, 
0x15243,-0x1.243p-3, 
0x15244,-0x1.244p-3, 
0x15245,-0x1.245p-3, 
0x15246,-0x1.246p-3, 
0x15247,-0x1.247p-3, 
0x15248,-0x1.248p-3, 
0x15249,-0x1.249p-3, 
0x1524a,-0x1.24ap-3, 
0x1524b,-0x1.24bp-3, 
0x1524c,-0x1.24cp-3, 
0x1524d,-0x1.24dp-3, 
0x1524e,-0x1.24ep-3, 
0x1524f,-0x1.24fp-3, 
0x15250,-0x1.25p-3, 
0x15251,-0x1.251p-3, 
0x15252,-0x1.252p-3, 
0x15253,-0x1.253p-3, 
0x15254,-0x1.254p-3, 
0x15255,-0x1.255p-3, 
0x15256,-0x1.256p-3, 
0x15257,-0x1.257p-3, 
0x15258,-0x1.258p-3, 
0x15259,-0x1.259p-3, 
0x1525a,-0x1.25ap-3, 
0x1525b,-0x1.25bp-3, 
0x1525c,-0x1.25cp-3, 
0x1525d,-0x1.25dp-3, 
0x1525e,-0x1.25ep-3, 
0x1525f,-0x1.25fp-3, 
0x15260,-0x1.26p-3, 
0x15261,-0x1.261p-3, 
0x15262,-0x1.262p-3, 
0x15263,-0x1.263p-3, 
0x15264,-0x1.264p-3, 
0x15265,-0x1.265p-3, 
0x15266,-0x1.266p-3, 
0x15267,-0x1.267p-3, 
0x15268,-0x1.268p-3, 
0x15269,-0x1.269p-3, 
0x1526a,-0x1.26ap-3, 
0x1526b,-0x1.26bp-3, 
0x1526c,-0x1.26cp-3, 
0x1526d,-0x1.26dp-3, 
0x1526e,-0x1.26ep-3, 
0x1526f,-0x1.26fp-3, 
0x15270,-0x1.27p-3, 
0x15271,-0x1.271p-3, 
0x15272,-0x1.272p-3, 
0x15273,-0x1.273p-3, 
0x15274,-0x1.274p-3, 
0x15275,-0x1.275p-3, 
0x15276,-0x1.276p-3, 
0x15277,-0x1.277p-3, 
0x15278,-0x1.278p-3, 
0x15279,-0x1.279p-3, 
0x1527a,-0x1.27ap-3, 
0x1527b,-0x1.27bp-3, 
0x1527c,-0x1.27cp-3, 
0x1527d,-0x1.27dp-3, 
0x1527e,-0x1.27ep-3, 
0x1527f,-0x1.27fp-3, 
0x15280,-0x1.28p-3, 
0x15281,-0x1.281p-3, 
0x15282,-0x1.282p-3, 
0x15283,-0x1.283p-3, 
0x15284,-0x1.284p-3, 
0x15285,-0x1.285p-3, 
0x15286,-0x1.286p-3, 
0x15287,-0x1.287p-3, 
0x15288,-0x1.288p-3, 
0x15289,-0x1.289p-3, 
0x1528a,-0x1.28ap-3, 
0x1528b,-0x1.28bp-3, 
0x1528c,-0x1.28cp-3, 
0x1528d,-0x1.28dp-3, 
0x1528e,-0x1.28ep-3, 
0x1528f,-0x1.28fp-3, 
0x15290,-0x1.29p-3, 
0x15291,-0x1.291p-3, 
0x15292,-0x1.292p-3, 
0x15293,-0x1.293p-3, 
0x15294,-0x1.294p-3, 
0x15295,-0x1.295p-3, 
0x15296,-0x1.296p-3, 
0x15297,-0x1.297p-3, 
0x15298,-0x1.298p-3, 
0x15299,-0x1.299p-3, 
0x1529a,-0x1.29ap-3, 
0x1529b,-0x1.29bp-3, 
0x1529c,-0x1.29cp-3, 
0x1529d,-0x1.29dp-3, 
0x1529e,-0x1.29ep-3, 
0x1529f,-0x1.29fp-3, 
0x152a0,-0x1.2ap-3, 
0x152a1,-0x1.2a1p-3, 
0x152a2,-0x1.2a2p-3, 
0x152a3,-0x1.2a3p-3, 
0x152a4,-0x1.2a4p-3, 
0x152a5,-0x1.2a5p-3, 
0x152a6,-0x1.2a6p-3, 
0x152a7,-0x1.2a7p-3, 
0x152a8,-0x1.2a8p-3, 
0x152a9,-0x1.2a9p-3, 
0x152aa,-0x1.2aap-3, 
0x152ab,-0x1.2abp-3, 
0x152ac,-0x1.2acp-3, 
0x152ad,-0x1.2adp-3, 
0x152ae,-0x1.2aep-3, 
0x152af,-0x1.2afp-3, 
0x152b0,-0x1.2bp-3, 
0x152b1,-0x1.2b1p-3, 
0x152b2,-0x1.2b2p-3, 
0x152b3,-0x1.2b3p-3, 
0x152b4,-0x1.2b4p-3, 
0x152b5,-0x1.2b5p-3, 
0x152b6,-0x1.2b6p-3, 
0x152b7,-0x1.2b7p-3, 
0x152b8,-0x1.2b8p-3, 
0x152b9,-0x1.2b9p-3, 
0x152ba,-0x1.2bap-3, 
0x152bb,-0x1.2bbp-3, 
0x152bc,-0x1.2bcp-3, 
0x152bd,-0x1.2bdp-3, 
0x152be,-0x1.2bep-3, 
0x152bf,-0x1.2bfp-3, 
0x152c0,-0x1.2cp-3, 
0x152c1,-0x1.2c1p-3, 
0x152c2,-0x1.2c2p-3, 
0x152c3,-0x1.2c3p-3, 
0x152c4,-0x1.2c4p-3, 
0x152c5,-0x1.2c5p-3, 
0x152c6,-0x1.2c6p-3, 
0x152c7,-0x1.2c7p-3, 
0x152c8,-0x1.2c8p-3, 
0x152c9,-0x1.2c9p-3, 
0x152ca,-0x1.2cap-3, 
0x152cb,-0x1.2cbp-3, 
0x152cc,-0x1.2ccp-3, 
0x152cd,-0x1.2cdp-3, 
0x152ce,-0x1.2cep-3, 
0x152cf,-0x1.2cfp-3, 
0x152d0,-0x1.2dp-3, 
0x152d1,-0x1.2d1p-3, 
0x152d2,-0x1.2d2p-3, 
0x152d3,-0x1.2d3p-3, 
0x152d4,-0x1.2d4p-3, 
0x152d5,-0x1.2d5p-3, 
0x152d6,-0x1.2d6p-3, 
0x152d7,-0x1.2d7p-3, 
0x152d8,-0x1.2d8p-3, 
0x152d9,-0x1.2d9p-3, 
0x152da,-0x1.2dap-3, 
0x152db,-0x1.2dbp-3, 
0x152dc,-0x1.2dcp-3, 
0x152dd,-0x1.2ddp-3, 
0x152de,-0x1.2dep-3, 
0x152df,-0x1.2dfp-3, 
0x152e0,-0x1.2ep-3, 
0x152e1,-0x1.2e1p-3, 
0x152e2,-0x1.2e2p-3, 
0x152e3,-0x1.2e3p-3, 
0x152e4,-0x1.2e4p-3, 
0x152e5,-0x1.2e5p-3, 
0x152e6,-0x1.2e6p-3, 
0x152e7,-0x1.2e7p-3, 
0x152e8,-0x1.2e8p-3, 
0x152e9,-0x1.2e9p-3, 
0x152ea,-0x1.2eap-3, 
0x152eb,-0x1.2ebp-3, 
0x152ec,-0x1.2ecp-3, 
0x152ed,-0x1.2edp-3, 
0x152ee,-0x1.2eep-3, 
0x152ef,-0x1.2efp-3, 
0x152f0,-0x1.2fp-3, 
0x152f1,-0x1.2f1p-3, 
0x152f2,-0x1.2f2p-3, 
0x152f3,-0x1.2f3p-3, 
0x152f4,-0x1.2f4p-3, 
0x152f5,-0x1.2f5p-3, 
0x152f6,-0x1.2f6p-3, 
0x152f7,-0x1.2f7p-3, 
0x152f8,-0x1.2f8p-3, 
0x152f9,-0x1.2f9p-3, 
0x152fa,-0x1.2fap-3, 
0x152fb,-0x1.2fbp-3, 
0x152fc,-0x1.2fcp-3, 
0x152fd,-0x1.2fdp-3, 
0x152fe,-0x1.2fep-3, 
0x152ff,-0x1.2ffp-3, 
0x15300,-0x1.3p-3, 
0x15301,-0x1.301p-3, 
0x15302,-0x1.302p-3, 
0x15303,-0x1.303p-3, 
0x15304,-0x1.304p-3, 
0x15305,-0x1.305p-3, 
0x15306,-0x1.306p-3, 
0x15307,-0x1.307p-3, 
0x15308,-0x1.308p-3, 
0x15309,-0x1.309p-3, 
0x1530a,-0x1.30ap-3, 
0x1530b,-0x1.30bp-3, 
